word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
763,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,kami ang makakain kami ng,makakain,FIL,,TRUE,,,,
764,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ang makakain kami ng sapat,kami,FIL,,TRUE,,,,
765,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,makakain kami ng sapat sa,ng,FIL,,TRUE,,,,
766,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,kami ng sapat sa pang,sapat,FIL,,TRUE,,,,
767,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ng sapat sa pang araw,sa,FIL,,TRUE,,,,
768,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,sapat sa pang araw araw,pang,FIL,,TRUE,,,,
769,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,sa pang araw araw sana,araw,FIL,,TRUE,,,,
770,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,pang araw araw sana matulungan,araw,FIL,,TRUE,,,,
771,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,araw araw sana matulungan nyo,sana,FIL,,TRUE,,,,
772,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,araw sana matulungan nyo ako,matulungan,FIL,,TRUE,,,,
773,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,sana matulungan nyo ako sa,nyo,FIL,,TRUE,,,,
774,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,matulungan nyo ako sa pamamagitan,ako,FIL,,TRUE,,,,
775,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,nyo ako sa pamamagitan ng,sa,FIL,,TRUE,,,,
776,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ako sa pamamagitan ng pag,pamamagitan,FIL,,TRUE,,,,
777,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,sa pamamagitan ng pag subscribe,ng,FIL,,TRUE,,,,
778,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,pamamagitan ng pag subscribe sa,pag,FIL,,TRUE,,,,
779,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ng pag subscribe sa aking,subscribe,ENG,,TRUE,,,,
780,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,pag subscribe sa aking channel,sa,FIL,,TRUE,,,,
781,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,subscribe sa aking channel thank,aking,FIL,,TRUE,,,,
782,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,sa aking channel thank you,channel,ENG,,TRUE,,,,
783,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,aking channel thank you po,thank,ENG,,TRUE,,,,
784,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,channel thank you po Salamat,you,ENG,,TRUE,,,,
785,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,thank you po Salamat po,po,FIL,,TRUE,,,,
786,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,you po Salamat po sainyo,Salamat,FIL,,TRUE,,,,
787,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,po Salamat po sainyo ng,po,FIL,,TRUE,,,,
788,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,Salamat po sainyo ng marami,sainyo,FIL,,TRUE,,,,
789,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,po sainyo ng marami slamat,ng,FIL,,TRUE,,,,
790,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,sainyo ng marami slamat po,marami,FIL,,TRUE,,,,
791,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,ng marami slamat po,slamat,FIL,,TRUE,,,,Still recognizable
792,45,Hi ako po ay nangagarap pasukin ang mundo ng youtube upang makatulong ako kay papa sapagkat siya ay 60 years old na at wla na siyang trabaho kaya naisipan ko na gumawa ng youtube channel baka sakaling makatulong ako sa kanya para sa mga gastusin sa bahay at syempre makabili ng HOLLOW BLOCKS para sa bahay maraming salamat nga pala sa solid subscriber ng aking channel at para sa lahat ng nag basa ngayon neto sana matulungan nyo ako parami na po kase ng parami ang utang namin sa tindahan ok lang sakin kahit puro sardinas at itlog lang ang ulam namin ang importante masaya kami kung anong meron kami ang makakain kami ng sapat sa pang araw araw sana matulungan nyo ako sa pamamagitan ng pag subscribe sa aking channel thank you po Salamat po sainyo ng marami slamat po,marami slamat po,po,FIL,,TRUE,,,,
793,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" Ask ko","""",SYM,,TRUE,,,,
794,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" Ask ko lang",Ask,ENG,,TRUE,,,,
795,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" Ask ko lang sana",ko,FIL,,TRUE,,,,
796,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",Ask ko lang sana if,lang,FIL,,TRUE,,,,
797,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",ko lang sana if hindi,sana,FIL,,TRUE,,,,
798,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",lang sana if hindi ako,if,ENG,,TRUE,,,,
799,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",sana if hindi ako nakakaistorbo,hindi,FIL,,TRUE,,,,
800,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",if hindi ako nakakaistorbo sa,ako,FIL,,TRUE,,,,
801,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",hindi ako nakakaistorbo sa pagbabasa,nakakaistorbo,FIL,,TRUE,,,,
802,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",ako nakakaistorbo sa pagbabasa mo,sa,FIL,,TRUE,,,,
803,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","nakakaistorbo sa pagbabasa mo """,pagbabasa,FIL,,TRUE,,,,
804,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","sa pagbabasa mo "" """,mo,FIL,,TRUE,,,,
805,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","pagbabasa mo "" "" Yes","""",SYM,,TRUE,,,,
806,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","mo "" "" Yes ok","""",SYM,,TRUE,,,,
807,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" "" Yes ok lang",Yes,ENG,,TRUE,,,,
808,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" Yes ok lang naman",ok,ENG,,TRUE,,,,
809,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","Yes ok lang naman """,lang,FIL,,TRUE,,,,
810,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","ok lang naman "" """,naman,FIL,,TRUE,,,,
811,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","lang naman "" "" Bakit","""",SYM,,TRUE,,,,
812,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?","naman "" "" Bakit ba","""",SYM,,TRUE,,,,
813,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" "" Bakit ba ang",Bakit,FIL,,TRUE,,,,
814,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",""" Bakit ba ang daming",ba,FIL,,TRUE,,,,
815,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",Bakit ba ang daming fangirls,ang,FIL,,TRUE,,,,
816,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",ba ang daming fangirls nila,daming,FIL,,TRUE,,,,
817,46,""" Ask ko lang sana if hindi ako nakakaistorbo sa pagbabasa mo "" "" Yes ok lang naman "" "" Bakit ba ang daming fangirls nila ?",ang daming fangirls nila ?,fangirls,ENG,,TRUE,,,,
